USER_LABEL,RATE,TECHNOLOGY,SPECIFICATION,VENDOR,Z_END_VENDOR,A_END_VENDOR,A_END_NODE,Z_END_NODE,A_END_PORT,Z_END_PORT,CIRCLE,LAST_MODIFIED
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-3-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-3-5-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-3","ONT-EthPort-1-1-3-5-1-4","ROM","2024-09-11T18:27:39.668"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-4-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-4-10-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-4","ONT-EthPort-1-1-4-10-1-4","ROM","2024-09-11T18:27:39.668"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-1-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-1-3-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-1","ONT-EthPort-1-1-1-3-1-4","ROM","2024-09-11T18:27:39.668"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-3-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-3-6-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-3","ONT-EthPort-1-1-3-6-1-4","ROM","2024-09-11T18:27:39.669"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-1-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-1-6-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-1","ONT-EthPort-1-1-1-6-1-4","ROM","2024-09-11T18:27:39.669"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-8-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-8-6-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-8","ONT-EthPort-1-1-8-6-1-4","ROM","2024-09-11T18:27:39.669"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-2-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-2-8-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-2","ONT-EthPort-1-1-2-8-1-4","ROM","2024-09-11T18:27:39.670"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-6-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-6-2-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-6","ONT-EthPort-1-1-6-2-1-4","ROM","2024-09-11T18:27:39.670"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-1-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-1-2-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-1","ONT-EthPort-1-1-1-2-1-4","ROM","2024-09-11T18:27:39.670"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-3-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-3-1-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-3","ONT-EthPort-1-1-3-1-1-4","ROM","2024-09-11T18:27:39.670"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-2-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-2-11-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-2","ONT-EthPort-1-1-2-11-1-4","ROM","2024-09-11T18:27:39.671"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-3-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-3-7-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-3","ONT-EthPort-1-1-3-7-1-4","ROM","2024-09-11T18:27:39.671"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-6-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-6-6-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-6","ONT-EthPort-1-1-6-6-1-4","ROM","2024-09-11T18:27:39.671"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-3-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-3-10-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-3","ONT-EthPort-1-1-3-10-1-4","ROM","2024-09-11T18:27:39.671"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-7-15-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-15-1-4","ROM","2024-09-11T18:27:39.672"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-1-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-1-9-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-1","ONT-EthPort-1-1-1-9-1-2","ROM","2024-09-11T18:27:39.672"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-1-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-1-10-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-1","ONT-EthPort-1-1-1-10-1-4","ROM","2024-09-11T18:27:39.672"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-3-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-3-11-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-3","ONT-EthPort-1-1-3-11-1-2","ROM","2024-09-11T18:27:39.673"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-7-16-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-16-1-2","ROM","2024-09-11T18:27:39.673"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-5-2-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-2-1-2","ROM","2024-09-11T18:27:39.673"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-5-3-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-3-1-2","ROM","2024-09-11T18:27:39.674"
"ROM_PUN_TJ16P_BlueRIT3OLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_BlueRIT3OLT-1-ONT-EthPort-1-1-7-4-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_BlueRIT3OLT-1","ROM_PUN_TJ16P_BlueRIT3OLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-4-1-2","ROM","2024-09-11T18:27:39.674"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-7-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-7-1-4","ROM","2024-09-11T18:27:39.674"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-5-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-5-1-2","ROM","2024-09-11T18:27:39.675"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-8-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-8-1-2","ROM","2024-09-11T18:27:39.675"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-3-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-3-1-4","ROM","2024-09-11T18:27:39.675"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-1-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-1-1-4","ROM","2024-09-11T18:27:39.676"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-11-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-11-1-2","ROM","2024-09-11T18:27:39.676"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-6-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-6-1-4","ROM","2024-09-11T18:27:39.677"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-10-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-10-1-2","ROM","2024-09-11T18:27:39.677"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-12-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-12-1-2","ROM","2024-09-11T18:27:39.678"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-13-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-13-1-2","ROM","2024-09-11T18:27:39.678"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-4-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-4-1-4","ROM","2024-09-11T18:27:39.679"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-9-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-9-1-4","ROM","2024-09-11T18:27:39.679"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-16-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-16-1-4","ROM","2024-09-11T18:27:39.679"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-15-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-15-1-4","ROM","2024-09-11T18:27:39.679"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-21-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-21-1-4","ROM","2024-09-11T18:27:39.680"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-19-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-19-1-4","ROM","2024-09-11T18:27:39.680"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-24-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-24-1-4","ROM","2024-09-11T18:27:39.680"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-23-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-23-1-4","ROM","2024-09-11T18:27:39.681"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-22-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-22-1-4","ROM","2024-09-11T18:27:39.681"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-20-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-20-1-4","ROM","2024-09-11T18:27:39.681"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-25-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-25-1-4","ROM","2024-09-11T18:27:39.681"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-26-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-26-1-4","ROM","2024-09-11T18:27:39.682"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-18-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-18-1-4","ROM","2024-09-11T18:27:39.682"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-27-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-27-1-4","ROM","2024-09-11T18:27:39.682"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-14-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-14-1-4","ROM","2024-09-11T18:27:39.683"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-28-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-28-1-4","ROM","2024-09-11T18:27:39.683"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-29-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-29-1-4","ROM","2024-09-11T18:27:39.683"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-31-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-31-1-4","ROM","2024-09-11T18:27:39.684"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-34-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-34-1-2","ROM","2024-09-11T18:27:39.684"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-35-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-35-1-2","ROM","2024-09-11T18:27:39.684"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-32-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-32-1-2","ROM","2024-09-11T18:27:39.685"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-17-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-17-1-4","ROM","2024-09-11T18:27:39.685"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-7-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-7-30-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-7","ONT-EthPort-1-1-7-30-1-4","ROM","2024-09-11T18:27:39.685"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-1-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-1-1-2","ROM","2024-09-11T18:27:39.688"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-2-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-2-1-2","ROM","2024-09-11T18:27:39.688"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-4-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-4-1-4","ROM","2024-09-11T18:27:39.688"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-5-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-5-1-4","ROM","2024-09-11T18:27:39.689"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-8-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-8-1-4","ROM","2024-09-11T18:27:39.689"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-7-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-7-1-4","ROM","2024-09-11T18:27:39.689"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-9-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-9-1-4","ROM","2024-09-11T18:27:39.690"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-14-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-14-1-4","ROM","2024-09-11T18:27:39.691"
"ROM_PUN_TJ16P_HTOLT-1-Port_GPON-1-1-5-ROM_PUN_TJ16P_HTOLT-1-ONT-EthPort-1-1-5-13-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ16P_HTOLT-1","ROM_PUN_TJ16P_HTOLT-1","Port_GPON-1-1-5","ONT-EthPort-1-1-5-13-1-2","ROM","2024-09-11T18:27:39.691"
